Name,Url,Rating,Tags,Description
Six Sigma Black Belt,https://www.coursera.org/specializations/six-sigma-black-belt,4.6,"Analysis, Business Analysis, Business Psychology, Change Management, Communication, Conflict Management, Customer Analysis, Design and Product, Entrepreneurship, Experiment, Finance, General Statistics, Human Resources, Leadership Development, Leadership and Management, Market Research, Marketing, Mathematics, Operations Management, Performance Management, Planning, Probability & Statistics, Probability Distribution, Problem Solving, Process, Process Analysis, Project Management, Research and Design, Risk Management, Sales, Six Sigma, Strategy, Strategy and Operations, Supply Chain and Logistics, Team Management, Trigonometric Integral","In this Specialization, learners developed and furthered their understanding of the Six Sigma DMAIC process. This Specialization also explored the"
Bayesian Statistics,https://www.coursera.org/specializations/bayesian-statistics,4.6,"Analysis, Bayesian, Bayesian Statistics, Business Analysis, Data Analysis, Econometrics, Estimation, Forecasting, General Statistics, Graph Theory, Inference, Machine Learning, Markov Model, Mathematics, Probability, Probability & Statistics, Probability Distribution, R Programming, Regression, Statistical Analysis, Statistical Machine Learning, Statistical Programming","This Specialization is intended for all learners seeking to develop proficiency in statistics, Bayesian statistics, Bayesian inference, R programming, and"
Dynamic Public Speaking,https://www.coursera.org/specializations/public-speaking,4.8,"Communication, Speech","Good speaking is your most enduring job skill. This four-course specialization will provide you with the instruction, experience, and"
Game Design: Art and Concepts,https://www.coursera.org/specializations/game-design,4.7,"Communication, Computer Graphics, Creativity, Entrepreneurship, Game Design, Human Computer Interaction, Interactive Design, Interactivity, Research and Design, Storytelling, User Experience, Visual Design, Writing","Stemming from the principles of storytelling and design established in CalArtsâ renowned Animation programs, this Specialization lays a primary foundation"
IT Security: Defense against the digital dark arts,https://www.coursera.org/learn/it-security,4.8,"Security Engineering, Network Security, Cyberattacks, Security Strategy, Strategy, Cryptography, Computer Networking, Security, Sales, Strategy and Operations, Operating Systems, Theoretical Computer Science, Marketing, Encryption, Wireless, System Security, Software Security, Security Software, Leadership and Management, Entrepreneurship","This course covers a wide variety of IT security concepts, tools, and best practices. It introduces threats and attacks and"
From Likes to Leads: Interact with Customers Online,https://www.coursera.org/learn/from-likes-to-leads,4.8,"Entrepreneurship, Digital Marketing, Strategy, Marketing, Strategy and Operations, Sales, Data Analysis, Communication, Listening, Social Media, Leadership and Management, Media Strategy & Planning",From Likes to Leads: Interact with Customers Online is the third of seven courses in the Google Digital Marketing & E
Blockchain Revolution in Financial Services,https://www.coursera.org/specializations/blockchain-financial-services,4.7,"Accounting, Banking, BlockChain, Cryptography, Entrepreneurship, FinTech, Finance, Leadership and Management, Operating Systems, Payments, Planning, Regulations and Compliance, Security Engineering, Software Security, Supply Chain and Logistics, System Security, Theoretical Computer Science","As the Internet was the first digital medium for information, blockchain is the first native digital medium for value. Blockchain"
Project Launch,https://www.coursera.org/learn/project-management,4.7,"Strategy and Operations, Project Management, Project, Leadership and Management",Todayâs fast track business and global environment emphasizes increasing project development efficiency while using fewer resources. This course shows
Fundamentals of Finance,https://www.coursera.org/learn/finance-fundamentals,3.9,"Financial Analysis, Business Analysis, Accounting, Stock, Data Analysis, Budget Management, Finance, Investment Management","In this course, youâll learn the basic fundamentals of corporate finance. Based on the pre-term qualifying courses for"
Electronic Music Production,https://www.coursera.org/specializations/electronic-music-production,4.8,"Communication, Electronics, Human Computer Interaction, Media Production, User Experience","In the Electronic Music Production specialization, you will learn the tricks of the trade to create high-quality, professional sounding"
English for Career Development,https://www.coursera.org/learn/careerdevelopment,4.8,"Interview, Writing, Career Development, Grammar, Entrepreneurship, Career, English Language, Language, Communication","Welcome to English for Career Development, a course created by the University of Pennsylvania, and funded by the U.S"
Financial Technology (Fintech) Innovations,https://www.coursera.org/specializations/financialtechnology,4.7,"Accounting, Big Data, BlockChain, Business Analysis, Corporate Accouting, Cryptocurrency, Data Analysis, Data Management, Deep Learning, FinTech, Finance, Financial Analysis, Investment Management, Leadership and Management, Machine Learning, Payments, Probability & Statistics, Regression",This specialization is intended to familiarize learners with a broad range of financial technologies. While finance has always been at
Django for Everybody,https://www.coursera.org/specializations/django,4.7,"Advertising, Application Development, Communication, Computer Programming, Data Management, Data Model, Databases, HTML and CSS, Javascript, Marketing, Modeling, Other Web Frameworks, Programming Principles, Python Programming, SQL, Software Engineering, Statistical Programming, Web Design, Web Development","This specialization introduces Python programmers to building websites using the Django library. Across the four courses, you will learn HTML"
